Date,Close,High,Low,Open,Volume,Daily_Return,MA_50,MA_200
2025-04-10,189.5936737060547,193.93475416517637,182.20587449762067,188.24954112448538,121880000,-0.042393760690519144,224.26500396728517,227.1752709197998
2025-04-11,197.2901153564453,198.67408279715283,185.2525839628914,185.2924188893916,87435900,0.04059440117354951,223.48482299804687,227.12439422607423
2025-04-14,201.64117431640625,212.01595519155484,200.28707539108044,210.52246440005902,101352900,0.02205411534227064,222.82329010009767,227.07453323364257
2025-04-15,201.2628173828125,202.62686743682656,198.93297540670014,200.98403365195668,51343900,-0.001876387274952318,222.31312225341796,227.01856300354004
2025-04-16,193.42697143554688,199.82906121923162,191.5352073519423,197.49921927320653,59732400,-0.038933400859441525,221.55095794677734,226.94068008422852
2025-04-17,196.1251983642578,197.9671763411939,193.5763099497932,196.34424488667963,52164700,0.013949589908199611,220.84932220458984,226.84587348937987
2025-04-21,192.32177734375,192.958999427942,188.98630873883343,192.43130060162235,46742500,-0.019392821790516823,220.05669952392577,226.7145848083496
2025-04-22,198.8732452392578,200.715208155226,195.1196006832811,195.26894368988752,52976400,0.034065138051412314,219.506298828125,226.60970252990722
2025-04-23,203.712158203125,207.0973980558543,201.91996614297287,205.10607692070187,52929200,0.02433164379675934,219.04730010986327,226.50524864196777
2025-04-24,207.4657745361328,207.92378505310097,202.0593452871763,204.00088023313933,47311000,0.01842607906232585,218.5644046020508,226.41221954345704
2025-04-25,208.371826171875,208.8397878176709,205.30519003897632,205.47445049920006,38222300,0.004367234247518725,218.01499938964844,226.31945388793946
2025-04-28,209.2281036376953,210.5822025692478,206.55974070372147,209.08871177088434,38743100,0.004109372565147096,217.38992370605467,226.2096346282959
2025-04-29,210.29345703125,211.31898611202763,207.46576971677675,207.78438836336602,36827600,0.005091827412437189,216.72502166748046,226.13198448181151
2025-04-30,211.57785034179688,212.65316547487808,205.7731479657814,208.39173986928208,52286500,0.006107623740076784,216.08839630126954,226.0460203552246
2025-05-01,212.39431762695312,213.62892699621815,207.99348458901505,208.17271138967982,57365700,0.003858944988037516,215.46013488769532,225.94498657226563
2025-05-02,204.45889282226562,206.0917754590827,201.2827333487594,205.19567188008233,101010600,-0.03736175662959673,214.65404846191407,225.80219177246093
2025-05-05,198.02691650390625,203.21431440062256,197.34987465543003,202.21865389928206,69018500,-0.03145853051229541,213.72489807128906,225.6567091369629
2025-05-06,197.64854431152344,199.77925700053618,196.165020010421,197.3498583398735,51216500,-0.0019107109228524433,212.7573147583008,225.5326544189453
2025-05-07,195.3983612060547,198.5745204381265,192.4113798882551,198.30568786560423,68536700,-0.011384769431552866,211.7459225463867,225.39670379638673
2025-05-08,196.63299560546875,199.18188402861682,193.83517686729027,196.86199326420865,50478900,0.006318550430994163,210.89224365234375,225.26866287231445
2025-05-09,197.66848754882812,199.66975978270045,196.68277813613466,198.13644922219603,36453900,0.005266114876452566,210.12020874023438,225.14058967590333
2025-05-12,210.15048217773438,210.62903686932515,206.12274573806786,210.32994399020487,63775800,0.0631461027687732,209.5074075317383,225.10702827453613
2025-05-13,212.28399658203125,212.75257189298435,208.36592688565332,209.79158118866218,51909300,0.010152317435524472,209.0131460571289,225.0893440246582
2025-05-14,211.68582153320312,213.29093762104833,209.94113079478424,211.78550901932945,49325800,-0.0028178056681582575,208.54873901367188,225.06633697509767
2025-05-15,210.80848693847656,212.31391554357438,208.90427796298633,210.31000386923802,45029500,-0.004144512789624688,208.07056854248046,225.03755393981933
2025-05-16,210.6190643310547,211.92510277199543,209.1335944967917,211.71573318604425,54737900,-0.000898553042967154,207.5967739868164,225.00504524230956
2025-05-19,208.14657592773438,208.84444913775627,203.6402850091008,207.27922031045682,46140500,-0.01173914816862931,206.9990542602539,224.94390007019044
2025-05-20,206.232421875,207.83753801206538,204.40797196423648,207.03996203611737,42496600,-0.00919618323867577,206.5938458251953,224.89164131164551
2025-05-21,201.4768829345703,206.41186226922272,200.10108001028593,204.5475404614086,59211800,-0.023059123765283074,206.2257501220703,224.80816246032714
2025-05-22,200.7490997314453,202.1348820380274,199.09413231135568,200.1010778345708,46742400,-0.003612241724830323,205.9199639892578,224.77358825683595
2025-05-23,194.67758178710938,197.10020219746903,192.8730755135501,193.0824298832746,78432900,-0.030244309700308447,205.6381137084961,224.71877830505372
2025-05-27,199.60260009765625,200.1309909415137,196.83102019804124,197.6983910952664,56288500,0.02529833309688767,205.37889434814454,224.67574264526368
2025-05-28,199.81195068359375,202.11494001836002,199.2935240345892,199.98143310081724,45339700,0.0010488369682313259,205.11370635986327,224.61643783569335
2025-05-29,199.3433837890625,203.19167383577107,197.90775006205254,202.9623758748587,51396800,-0.0023450393879255182,204.86523376464845,224.540252532959
2025-05-30,200.24066162109375,201.3472946799051,196.18300200128658,198.7651407343476,70819900,0.004501166855784389,204.58392791748048,224.46090393066407
2025-06-02,201.08807373046875,201.51677709467234,199.51286535414474,199.67238359256916,35423300,0.004231968185255619,204.34227111816406,224.36721435546875
2025-06-03,202.65330505371094,203.1517881077627,200.35031577799097,200.73913195165156,46381600,0.0077838098212634765,204.04888122558594,224.27911567687988
2025-06-04,202.20468139648438,205.6143037964219,201.48686455307688,202.29440469878628,43604000,-0.0022137495221588033,203.69753204345704,224.17387168884278
2025-06-05,200.02133178710938,204.12882762641604,199.54277706238673,202.88261988754903,55126100,-0.010797720380636866,203.2423779296875,224.05110427856445
2025-06-06,203.30133056640625,205.07592905349443,201.4370087789868,202.3841235560851,46607700,0.01639824487714092,202.89703155517577,223.94553176879882
2025-06-09,200.83883666992188,205.37503589356555,199.4131823149893,203.76991971327615,72862600,-0.012112532119803454,202.45623657226562,223.8245669555664
2025-06-10,202.05511474609375,203.73002568042446,199.96149509379936,199.9914028593682,54672600,0.006055990446562909,202.1582504272461,223.71023010253907
2025-06-11,198.1769256591797,203.8795731269679,197.80805305990708,202.88260699920767,60989900,-0.019193718960232586,201.69846771240233,223.5857911682129
2025-06-12,198.5956573486328,199.07419684911244,196.7612432530472,198.47602627663701,43904600,0.0021129184846335747,201.22595153808595,223.45197135925292
2025-06-13,195.85398864746094,199.76209396079906,195.1062640673262,199.12403626091725,51447300,-0.013805280225029803,200.68466278076173,223.30275413513183
2025-06-16,197.81802368164062,198.08720880439395,195.96366601516638,196.701426450214,43020700,0.01002805736938539,200.5948580932617,223.15913482666016
2025-06-17,195.0464630126953,197.7881200100286,194.61777485692886,196.60172782081946,38856200,-0.014010657964138473,200.74453674316408,223.00930755615235
2025-06-18,195.9835968017578,196.97059871241268,194.4781834746436,195.34553910938874,45394700,0.004804669485349855,201.05075744628905,222.84777359008788
2025-06-20,200.39019775390625,201.08807102199273,196.2627584683704,197.63857663438114,96813500,0.02248453964545738,201.62512573242188,222.7121969604492
2025-06-23,200.888671875,201.686247808318,198.3563846401482,201.01828233775666,55814300,0.0024875174867879934,201.68315734863282,222.61005935668945
2025-06-24,199.6923065185547,202.82277936444737,199.59260382672892,201.9753521214132,54064000,-0.0059553649555199595,201.88513000488283,222.51147712707518
2025-06-25,200.94850158691406,203.05210084338043,200.01135094007643,200.83883469818846,39525700,0.006290653306879612,201.9582977294922,222.41157592773436
2025-06-26,200.39019775390625,202.025221644493,198.85487656411598,200.81888589983927,50799100,-0.0027783428520183895,201.9332781982422,222.3166323852539
2025-06-27,200.46995544433594,202.60346239871808,199.39323017588663,201.2774955925489,73188600,0.00039801193533239854,201.91742095947265,222.2216404724121
2025-06-30,204.5475311279297,206.76079706763053,198.65545787730727,201.39711462840114,91912800,0.020340083752480087,202.1398321533203,222.15101036071778
2025-07-01,207.1894989013672,209.5523036527052,205.5145879695679,206.04297877714563,78788900,0.012916155765209991,202.3611181640625,222.08092323303222
2025-07-02,211.7954864501953,212.69274987948137,207.5085290616707,208.2761972389462,67941800,0.022230796315699353,202.7505923461914,222.03331970214845
2025-07-03,212.90213012695312,213.9987837940836,211.16740350258758,211.5063683517463,34955800,0.005225057886292905,203.0311700439453,221.99259063720703
2025-07-07,209.3130340576172,215.57398008038285,208.16652910348648,212.03474730839852,50229000,-0.01685796223455238,203.14318756103515,221.9646142578125
2025-07-08,209.3728485107422,210.78853856973336,207.81758380403343,209.46258702266434,42848900,0.00028576554438819457,203.18132904052734,221.93460243225098
2025-07-09,210.4994354248047,210.6888614301138,206.59132988433592,208.8943192909964,48749400,0.005380768910944633,203.22388122558593,221.89085067749022
2025-07-10,211.76556396484375,212.83230973607434,209.3927798795442,209.87131932773667,44443600,0.006014878555298253,203.2746304321289,221.81279655456544
2025-07-11,210.51937866210938,211.48643705736623,209.2233196075129,209.931172276849,39765800,-0.005884740084281415,203.2791488647461,221.73183967590333
2025-07-14,207.98707580566406,210.27013683517245,206.91035052542594,209.29309904361602,38840100,-0.012028834934525112,203.20733337402345,221.6468148803711
2025-07-15,208.4755859375,211.24715053377864,208.28615994072268,208.5852528191871,42296300,0.0023487523440752778,203.12895874023437,221.55976196289063
2025-07-16,209.5224151611328,211.7556096589697,208.0070223143888,209.66198981724762,47490500,0.005021351631776527,203.23022918701173,221.48291053771973
2025-07-17,209.38284301757812,211.1574416148312,208.95413964633332,209.93117746335784,48068100,-0.0006661442091880909,203.45734771728516,221.39964881896972
2025-07-18,210.539306640625,211.1474566075158,209.06380098140497,210.23024956462245,48974600,0.00552320145423657,203.7151629638672,221.32082824707032
2025-07-21,211.83535766601562,215.12534891613055,210.98794558852114,211.45652088357517,51377400,0.006155862513610666,204.04390289306642,221.22260787963867
2025-07-22,213.74954223632812,214.29787667610697,211.5861274580158,212.49337032996837,46404100,0.009036190140318423,204.3862338256836,221.16768684387208
2025-07-23,213.5002899169922,214.4972560435483,211.76557859278188,214.3477172095632,46989300,-0.001166095219330865,204.70286987304686,221.1086882019043
2025-07-24,213.11148071289062,215.03563331063384,212.8821827557749,213.25105536667797,46022600,-0.0018211179209767225,204.76208984375,221.05325927734376
2025-07-25,213.23110961914062,214.58698409364732,212.75255494872997,214.0486138925591,40268800,0.0005613442591165807,204.7810321044922,220.99281532287597
2025-07-28,213.40061950683594,214.1981955143971,212.41361748607306,213.38067592321022,37858000,0.0007949585217563726,204.81532806396484,220.95860221862793
2025-07-29,210.62904357910156,214.1582970701604,210.18041185237743,213.53020352524888,51411700,-0.012987665800312187,204.81173919677735,220.89026420593262
2025-07-30,208.415771484375,211.74563469104578,207.0898047125579,211.25711581327238,45512500,-0.010507915039244642,204.76767333984375,220.79213310241698
2025-07-31,206.94027709960938,209.20337937318874,206.5315173151756,207.85748415888986,80698400,-0.007079571638254123,204.74354736328124,220.68910820007324
2025-08-01,201.76602172851562,212.93203997684435,200.88868661623732,210.23025491744008,104434500,-0.02500361671306328,204.65421936035156,220.5676132965088
2025-08-04,202.7330780029297,207.24933356384108,201.06813110178,203.8895472057539,75109300,0.004792959023176335,204.67934326171874,220.4323260498047
2025-08-05,202.3043670654297,204.71702329589334,201.54667827641916,202.78290655256814,44155100,-0.0021146570738387327,204.71044860839845,220.28222846984863
2025-08-06,212.60302734375,214.72657006985978,204.96626313259566,205.00615029681612,108483100,0.050906762062084,205.06895751953124,220.19390655517577
2025-08-07,219.36245727539062,220.1799768073744,215.92292715514498,218.2159523061407,90224800,0.03179366736256095,205.46415466308594,220.1375439453125
2025-08-08,228.65420532226562,230.29919347638386,218.58484056145957,220.16004899168945,113854000,0.04235796846134887,206.0409997558594,220.1134831237793
2025-08-11,226.74781799316406,229.12329528601256,224.3324234952035,227.4864157407103,61806100,-0.008337425180589553,206.5890884399414,220.07253875732422
2025-08-12,229.21310424804688,230.36092560837628,226.63802588155738,227.57622481823222,55626200,0.010872370357086103,207.16853729248047,220.0470004272461
2025-08-13,232.88612365722656,234.55294488479396,229.99163136972763,230.6304284784954,69878500,0.016024473911425474,207.80449829101562,220.06516082763673
2025-08-14,232.33717346191406,234.67271834509882,230.41085227691244,233.61473725595164,51916300,-0.002357161460252888,208.39817565917969,220.0815202331543
2025-08-15,231.1494140625,233.834298979768,228.9036945156081,233.5548328767578,56038700,-0.005112222817020617,208.9770703125,220.08776824951173
2025-08-18,230.45074462890625,232.67649791960375,229.6722297518056,231.2592012143754,37476200,-0.0030225879499951036,209.58565856933595,220.0806378173828
2025-08-19,230.1213836669922,232.42698672077375,228.9136940815642,230.84001516813981,39402600,-0.0014292032878627792,210.12205963134767,220.07051933288574
2025-08-20,225.5800323486328,230.0315543310328,225.3404986724704,229.54248102593337,42263900,-0.019734590701623533,210.61688354492188,220.05542770385742
2025-08-21,224.47213745117188,226.08906587116957,223.3542730460458,225.8395414786139,30621200,-0.004911316333835347,211.06522399902343,220.0556098175049
2025-08-22,227.3267059326172,228.65417758009713,224.98118568943215,225.73973438952316,42477800,0.012716805363276906,211.6482196044922,220.08496696472167
2025-08-25,226.7278594970703,228.86378779922748,225.79962078901826,226.0491451945495,30983100,-0.002634298654397349,212.21086364746094,220.11580055236817
2025-08-26,228.87376403808594,229.0534295301293,224.26255788237486,226.43840339540802,54575100,0.009464670754514737,212.87125915527344,220.15021057128905
2025-08-27,230.05152893066406,230.46073738560713,227.82576024347395,228.17510050695543,31259500,0.005145914812595631,213.5159292602539,220.1941357421875
2025-08-28,232.11758422851562,232.9659733126178,228.90370861616245,230.3809040856524,38074700,0.008980837064874514,214.25735168457032,220.2247463989258
2025-08-29,231.69837951660156,232.9360260407387,230.92984008944924,232.0676707602769,39418400,-0.0018060015285242814,214.9716473388672,220.2546036529541
2025-09-02,229.28298950195312,230.4108447009183,226.53822101083426,228.81388239599917,44075600,-0.010424716908628007,215.54950317382813,220.28595985412596
2025-09-03,238.01634216308594,238.395624134605,233.9141603097862,236.75874463665696,66427800,0.03808984120498149,216.29205657958985,220.3609828186035
2025-09-04,239.3238525390625,239.4436193831587,236.28964239378743,237.9963808412042,47549400,0.005493363876168944,217.0846875,220.43811752319337
2025-09-05,239.2340087890625,240.86091270031892,238.03629475202086,239.54341659874092,54870400,-0.00037540658420298634,217.85039764404297,220.49938720703125
2025-09-08,237.42745971679688,239.69313028194867,235.89038089866295,238.84475646782593,48999500,-0.007551389041256629,218.5911428833008,220.56763664245605
2025-09-09,233.9041748046875,238.3257397896772,232.9160527142261,236.54912730927947,66313900,-0.014839416284502027,219.2598272705078,220.60325172424317
2025-09-10,226.35855102539062,231.97784546194652,225.52015268533836,231.7482872752143,83440800,-0.03225946602106422,219.69604766845703,220.59984573364258
2025-09-11,229.59239196777344,230.01159113632517,226.21881717306923,226.44839058875493,50208600,0.014286365271970913,220.14410552978515,220.60902854919433
2025-09-12,233.62472534179688,234.0638755168574,228.58432913969838,228.78394562468256,55824200,0.01756300955560164,220.58069030761717,220.6407598876953
2025-09-15,236.24969482421875,237.7368657054393,234.58287368836292,236.54912714503797,42699500,0.01123583763910907,221.0476416015625,220.67890274047852
2025-09-16,237.6969451904297,240.76111223381088,235.87043992435724,236.72878926810645,63421100,0.006125935389198034,221.61531982421874,220.70936347961427
2025-09-17,238.5353546142578,239.6432435766681,237.27774187166392,238.5153883976145,46508000,0.003527220020250743,222.19856994628907,220.7331256866455
2025-09-18,237.42745971679688,240.74113579799257,236.199788714976,239.5134800259323,44249600,-0.004644573125239804,222.7371304321289,220.75199493408203
2025-09-19,245.032958984375,245.83144010441063,239.7530294205925,240.77107799962133,163741300,0.03203293872010393,223.40247833251954,220.79695693969725
2025-09-22,255.5928192138672,256.15178189089505,247.64797087114997,247.82763635806887,105517400,0.04309567281585802,224.3039471435547,220.88347969055175
2025-09-23,253.9459686279297,256.8504363399061,253.0975947938589,255.39322235208516,60275200,-0.006443258425658294,225.223125,220.9465512084961
2025-09-24,251.8300018310547,255.2534845023776,250.56241362070242,254.73446948849343,42303700,-0.008332350414175016,226.0902133178711,220.99725265502929
2025-09-25,256.3813171386719,256.6807646844572,251.2311452680336,252.72829161839874,55202100,0.018072966979806315,227.02739135742186,221.07056159973143
2025-09-26,254.97401428222656,257.10994249251326,253.2972024297037,253.61660096533106,46076300,-0.005489100657377954,227.93921478271486,221.13782852172852
2025-09-29,253.9459686279297,254.5148915782133,252.52867184357527,254.0757261912774,40127700,-0.004031962461707783,228.80734802246093,221.1805113220215
2025-09-30,254.14559936523438,255.4331385813304,252.6284867333586,254.37515755125318,37704300,0.0007861150085717306,229.65355285644532,221.2191199493408
2025-10-01,254.9640350341797,258.29769267334166,254.44502000530687,254.55481135314994,48713900,0.0032203416899190263,230.47784271240235,221.26818595886232
2025-10-02,256.6408386230469,257.68882891050583,253.66649683440303,256.09186667190835,42630200,0.00657662791005964,231.34065368652344,221.31832595825196
2025-10-03,257.5291442871094,258.7468246365968,253.46689477740222,254.18552630266564,49155600,0.003461279462880995,232.2290069580078,221.37206214904785
2025-10-06,256.2016906738281,258.5771679771474,254.56481112131073,257.49920544747016,44664100,-0.005154576259537191,233.08841857910156,221.4046901702881
2025-10-07,255.99208068847656,256.91031341337026,254.94405994391948,256.3214394907812,31955800,-0.0008181444267610916,233.94024780273438,221.424136428833
2025-10-08,257.5690612792969,258.0281776413904,255.62275879770374,256.03198246417537,36496900,0.006160270999708617,234.8790481567383,221.47847007751466
2025-10-09,253.55670166015625,257.50917476461467,252.65841993311406,257.3195337882977,38322000,-0.015577801150541859,235.7818667602539,221.5040891265869
2025-10-10,244.80340576171875,255.8922708493858,243.53581752909898,254.45500785015722,61999100,-0.034522045132806656,236.5391293334961,221.4625693511963
2025-10-13,247.18885803222656,249.2149949644775,245.09284695690994,248.90558714178317,38142900,0.009744359001401026,237.4475860595703,221.42909797668457
2025-10-14,247.29864501953125,248.37659224814226,244.23447809703134,246.13087266264282,35478000,0.0004441421356069508,238.33889739990235,221.38160514831543
2025-10-15,248.8656463623047,251.3409393203658,246.99920876557604,249.01537013681215,33893600,0.006336473629484196,239.27012298583983,221.337869720459
2025-10-16,246.979248046875,248.56621957555782,244.66366953460536,247.7777291727393,39777000,-0.007579986804138628,239.95764739990236,221.30175910949708
2025-10-17,251.81002807617188,252.89796599708643,246.79958926324147,247.5481624372989,49147000,0.019559457191237417,240.60659881591798,221.30666023254395
2025-10-20,261.7411193847656,263.87706298772724,255.14370850365398,255.4032084113237,90483000,0.0394388237214669,241.26833709716797,221.37006858825683
2025-10-21,262.2701110839844,264.7853366806196,261.33189684706855,261.38182000576944,46695900,0.002021049273656983,241.97878295898437,221.46879333496094
2025-10-22,257.9583435058594,262.349966966352,254.94406918261987,262.15033525743416,45015300,-0.016440179021178225,242.55368774414063,221.54839591979982
2025-10-23,259.0861511230469,260.12418111371363,257.51916110368444,259.4454820834593,32754900,0.004372053262009956,243.07768829345704,221.62548210144044
2025-10-24,262.32000732421875,263.6275126875418,258.68691759501684,260.69310343226954,38253700,0.012481779466614773,243.67734497070313,221.7326117706299
2025-10-27,268.2986145019531,268.60802232244004,264.1465248140549,264.37609822840903,44888200,0.02279127405766279,244.42032897949218,221.86719779968263
2025-10-28,268.4882507324219,269.3765722048576,267.63986169210665,268.4782600095115,41534800,0.0007068103233436318,245.1810791015625,222.0318229675293
2025-10-29,269.1869201660156,270.8936584399069,266.6018207191691,268.76770579477784,51086700,0.0026022346664624774,245.96238983154296,222.21212509155274
2025-10-30,270.8836669921875,273.6184749716116,267.969239224885,271.4725408872279,69886500,0.006303229091240592,246.86846252441407,222.4064804840088
2025-10-31,269.85565185546875,276.79244258078194,268.647962249571,276.4630533049319,86167100,-0.003795042898427692,247.7761328125,222.57287055969238
2025-11-03,268.53814697265625,270.33474092754267,265.74348587775046,269.90556627002525,50194600,-0.004882257880291285,248.6003616333008,222.7804620361328
2025-11-04,269.5262756347656,270.9734988318123,267.11086611942017,267.8195068636227,49274800,0.003679658451690937,249.45632995605467,222.9844408416748
2025-11-05,269.6260986328125,271.18312844251227,266.4221834255846,268.0989800730272,43683100,0.0003703646251622672,250.2713766479492,223.22541946411133
2025-11-06,269.25677490234375,272.8798740142925,267.38037702601645,267.38037702601645,51204000,-0.0013697625428008564,251.0554815673828,223.45863372802734
2025-11-07,267.9592590332031,271.7719991063764,266.26248096015127,269.28671541495146,48227400,-0.0048188791892468386,251.77231506347655,223.6862057495117
2025-11-10,269.1781311035156,273.4741297822401,267.20997142836535,268.7085692371889,41312400,0.004548721603090611,252.52191009521485,223.92424819946288
2025-11-11,274.99267578125,275.65206242273547,269.5477586519058,269.55775905965567,46208300,0.02160110352909128,253.43610382080078,224.15615577697753
2025-11-12,273.21435546875,275.4722525277038,271.4460210796085,274.74292397164845,48398000,-0.0064667915516215535,254.14006408691407,224.33739990234375
2025-11-13,272.6948547363281,276.4413491841305,271.83564282199285,273.85374352181776,49602800,-0.0019014401037990014,254.80748413085936,224.51057640075683
2025-11-14,272.15533447265625,275.70200347225597,269.3479639093673,270.7965900477885,47431300,-0.00197847614027602,255.46591064453125,224.6898572540283
2025-11-17,267.2099609375,270.2371271729127,265.48159771217263,268.5687054184609,45018300,-0.01817114312581336,256.06156066894533,224.85231796264648
2025-11-18,267.19000244140625,270.4569347049811,265.0719890725528,269.7376065335732,45677300,-7.469218596389826e-05,256.7272772216797,225.05441192626952
2025-11-19,268.3089294433594,271.9555110777923,265.2517925781922,265.2817633125939,40424500,0.004187757744410714,257.56628479003905,225.23828063964845
2025-11-20,266.0010986328125,275.17250947675234,265.67142054546326,270.5768036466949,45823600,-0.00860139398019577,258.29445892333985,225.41225120544433
2025-11-21,271.2361755371094,273.0744516711978,265.4216397990326,265.70137680880595,59030800,0.01968065895668869,259.04668792724607,225.6086675262451
2025-11-24,275.6620788574219,276.7410558404627,270.64675212306133,270.64675212306133,65585800,0.016317525903571717,259.83493560791015,225.85501152038574
2025-11-25,276.7110900878906,280.1179060838009,274.9926967216935,275.012667049666,46914200,0.0038054245067611348,260.6152185058594,226.10525650024414
2025-11-26,277.29052734375,279.26868736786383,276.3714044558947,276.70108254872224,33431400,0.002094015298321983,261.3903219604492,226.3336563873291
2025-11-28,278.5893249511719,278.73917862681736,275.73198274965245,277.0008150112318,20135600,0.0046838874009274,262.2135592651367,226.547392578125
2025-12-01,282.8353576660156,283.1550658399818,275.88187257202503,277.75011957449965,46587700,0.01524118957389331,262.9696072387695,226.75915992736816
2025-12-02,285.9224548339844,287.1313151163589,282.36578537497866,282.7354345985028,53669500,0.010914820528252767,263.5761999511719,226.97107940673828
2025-12-03,283.8843688964844,288.35019153510143,283.0351573834178,285.9324708384744,43538700,-0.007128107299873898,264.17496795654296,227.17345565795898
2025-12-04,280.4375915527344,284.46382276925783,278.32954829392816,283.83440686502166,43989100,-0.012141483369261685,264.74711975097654,227.35660667419432
2025-12-05,278.5193786621094,280.8771882481053,277.79005013345267,280.27774306596746,47265800,-0.006840070477014848,265.1898809814453,227.52538749694824
2025-12-08,277.6302185058594,279.4085531850005,275.8918244790692,277.86998437615557,38211800,-0.0031924534677664207,265.643005065918,227.69111640930177
2025-12-09,276.9208679199219,279.7682096639769,276.6611317163261,277.8999627322321,32193300,-0.0025550193698475887,266.1025030517578,227.84558219909667
2025-12-10,278.5193786621094,279.48847306800184,276.1815698919154,277.490342786908,33038300,0.005772445948890148,266.5899786376953,228.00833923339843
2025-12-11,277.77008056640625,279.3286197507982,273.5540244422053,278.83908758708685,33248000,-0.0026902907054526803,267.04609954833984,228.2006049346924
2025-12-12,278.0198669433594,278.9589906850317,276.5612402656973,277.64021728323,39532900,0.0008992558753764257,267.4736801147461,228.4093531036377
2025-12-15,273.8537292480469,279.8880911943856,272.5849275039148,279.8880911943856,50409100,-0.014985035929685031,267.8001718139648,228.57466903686523
2025-12-16,274.353271484375,275.2424541197232,271.53593087885605,272.5649667835892,37648600,0.0018241206270945831,268.16320343017577,228.76145004272462
2025-12-17,271.58587646484375,275.90184538512057,271.38608172110213,274.75292651919426,50138700,-0.010086976563313366,268.47507934570314,228.94484855651856
2025-12-18,271.935546875,273.374203136776,266.7004552212896,273.35420232069225,51630700,0.0012875132341483297,268.76240905761716,229.13094123840332
2025-12-19,273.4141845703125,274.34330788170604,269.64768928264715,271.8955859651445,144632000,0.005437456457254575,269.1595587158203,229.3264682006836
2025-12-22,270.7166748046875,273.62395794129594,270.25711338978425,272.6048920133635,36571800,-0.0098660198257976,269.6778240966797,229.48988876342773
2025-12-23,272.1053771972656,272.2452609569047,269.30800689497966,270.5868091030317,29642000,0.005129726100470355,270.1761544799805,229.7179514312744
2025-12-24,273.55401611328125,275.17249671786806,271.9455359163183,272.085389177814,17910600,0.0053238158353827725,270.70126190185545,229.9863131713867
2025-12-26,273.1444091796875,275.1125687682936,272.6049054553,273.9037084592662,21521800,-0.0014973530252399003,271.1868371582031,230.2718431854248
2025-12-29,273.50408935546875,274.10350406329195,272.0954038139857,272.4350823114352,23715200,0.0013168132449112857,271.717333984375,230.59551315307618
2025-12-30,272.82470703125,273.82377221524894,272.02546707967076,272.5549704076282,22139600,-0.002483993295382736,272.13762756347654,230.89681884765625
2025-12-31,271.6058349609375,273.42414083736213,271.49595243002375,272.80472532736104,27293600,-0.004467601499789753,272.334921875,231.18949127197266
2026-01-02,270.75665283203125,277.58025431004916,268.7485221479618,272.0054842546519,37838100,-0.003126523879828924,272.50465270996096,231.48443946838378
2026-01-05,267.0101623535156,271.25618925068443,265.89121426121545,270.38700744645297,45647200,-0.013837113287258118,272.68568908691407,231.7479605102539
2026-01-06,262.1147155761719,267.2998660934885,261.8749496989937,266.7503924619391,52352100,-0.018334308830022295,272.7462603759766,231.9926795196533
2026-01-07,260.08660888671875,263.4334831315393,259.56710600115036,262.95395138764474,48309800,-0.00773747740562758,272.70159240722654,232.20649856567383
2026-01-08,258.7978515625,259.0476178563403,255.46096229095477,256.7797203952787,50419300,-0.004955108337700187,272.5115771484375,232.40162712097168
2026-01-09,259.1275329589844,259.9667440583015,255.98048371428257,258.8377955175017,39997000,0.0012738954148727721,272.32436279296877,232.58336959838869
2026-01-12,260.0067138671875,261.05572011368304,256.5599267903311,258.9177364764393,45263800,0.0033928502238405045,272.1407586669922,232.78055992126465
2026-01-13,260.8059387207031,261.56523797230057,258.148452318208,258.4781303943212,45730800,0.0030738623692765366,271.9392041015625,232.97019668579102
2026-01-14,259.71697998046875,261.57525710051715,256.4700180914029,259.247418118488,40019400,-0.0041753602144793955,271.7364306640625,233.184009475708
2026-01-15,257.9685974121094,260.7959687899761,256.8096782083212,260.40631875644857,39388600,-0.00673187624656213,271.52503967285156,233.3680221557617
2026-01-16,255.29112243652344,258.6579671912775,254.69167723491495,257.6589020182799,72142800,-0.010379073276537754,271.2403366088867,233.53337043762207
2026-01-20,246.46937561035156,254.55180921698133,243.19244305608962,252.49373739571587,80267500,-0.03455563492367564,270.7772021484375,233.65112518310548
2026-01-21,247.41848754882812,251.3248360900433,244.9507953165175,248.46750904444812,54641700,0.003850831106810837,270.3404364013672,233.8766763305664
2026-01-22,248.1178436279297,250.76536025794266,247.9180183962477,248.96703988447874,39708300,0.0028266120532465244,269.94360809326173,234.17945289611816
2026-01-23,247.80812072753906,249.17685039145397,244.45126111041233,247.08880782235642,41689000,-0.001248289505752287,269.5162078857422,234.51513069152833
2026-01-26,255.17123413085938,256.32015295784896,249.5664780183616,251.24490015634893,55969200,0.029712962519965025,269.1197790527344,234.9326279449463
2026-01-27,258.0285339355469,261.70511669708895,257.96859246831417,258.92771692213245,49648300,0.011197578028024013,268.8160626220703,235.23283515930177
2026-01-28,256.2002868652344,258.61800761819165,254.27208306792676,257.409147241713,41288000,-0.007085445328186779,268.4861712646484,235.56586822509766
2026-01-29,258.0385437011719,259.4072580677027,254.17216647920577,257.75880668092503,67253000,0.007175077196164281,268.20383544921873,235.8696103668213
2026-01-30,259.2374267578125,261.6551472598355,251.94423313215475,254.93144331105526,92443400,0.0046461394466286166,268.044384765625,236.15759162902833
2026-02-02,269.7575988769531,270.2371306501278,258.9676766447768,259.7869174093499,73913400,0.04058122413384724,268.0957366943359,236.50006553649902
